product_id,product_brand,product_title,product_link,product_regular_price,product_discount_price
13726798,LEGO®," Star Wars Boba Fett's Starship, 593 Pieces",https://www.macys.com/shop/product/lego-star-wars-boba-fetts-starship-593-pieces?ID=13726798&CategoryID=200756,$49.99,none
15864372,Hot Wheels, Monster Trucks Arena Smashers Demo Derby Car Jump Challenge,https://www.macys.com/shop/product/hot-wheels-monster-trucks-arena-smashers-demo-derby-car-jump-challenge?ID=15864372&CategoryID=66889,$21.99,none
11315816,Hot Wheels," Stunt Garage, play set",https://www.macys.com/shop/product/hot-wheels-stunt-garage-play-set?ID=11315816&CategoryID=66889,$24.99,none
14071118,LEGO®," Star Wars Boba Fett's Throne Room Set, 732 Pieces",https://www.macys.com/shop/product/lego-star-wars-boba-fetts-throne-room-set-732-pieces?ID=14071118&CategoryID=200756,$99.99,none
15810043,LEGO®," Star Wars Captain Rex Helmet 75349 Building Kit, 854 Pieces",https://www.macys.com/shop/product/lego-star-wars-captain-rex-helmet-75349-building-kit-854-pieces?ID=15810043&CategoryID=200756,$69.99,none
15514524,LEGO®," Friends Heartlake International School 41731 Building Toy Set, 985 Pieces",https://www.macys.com/shop/product/lego-friends-heartlake-international-school-41731-building-toy-set-985-pieces?ID=15514524&CategoryID=200756,$99.99,none
15514520,LEGO®," Ninjago Jay's Titan Mech 71785 Building Toy Set, 794 Pieces",https://www.macys.com/shop/product/lego-ninjago-jays-titan-mech-71785-building-toy-set-794-pieces?ID=15514520&CategoryID=200756,$79.99,none
14611883,LEGO®," City Ice Cream Truck Police Chase, 317 Pieces",https://www.macys.com/shop/product/lego-city-ice-cream-truck-police-chase-317-pieces?ID=14611883&CategoryID=200756,$39.99,none
14480549,LEGO®," City Barn Farm Animals, 230 Pieces",https://www.macys.com/shop/product/lego-city-barn-farm-animals-230-pieces?ID=14480549&CategoryID=200756,$69.99,none
14611879,LEGO®," Bricks and Functions, 500 Piece",https://www.macys.com/shop/product/lego-bricks-functions-500-piece?ID=14611879&CategoryID=200756,$29.99,none
14611880,LEGO®," Singapore, 837 Piece",https://www.macys.com/shop/product/lego-singapore-837-piece?ID=14611880&CategoryID=200756,$59.99,none
15514525,LEGO®," Friends Downtown Flower and Design Stores 41732 Building Toy Set, 2,010 Pieces",https://www.macys.com/shop/product/lego-friends-downtown-flower-design-stores-41732-building-toy-set-2010-pieces?ID=15514525&CategoryID=200756,$159.99,none
